iteration,metric,value
1,mape,0.07122454465357307
2,mape,0.06867662690097695
3,mape,0.06552133252158931
4,mape,0.06246187039476967
5,mape,0.0624022276381595
6,mape,0.05949400448599473
7,mape,0.05887599090581011
8,mape,0.05689768415003436
9,mape,0.05689768415003436
10,mape,0.05689768415003436
11,mape,0.05651259332015878
12,mape,0.056181175695637714
13,mape,0.056181175695637714
14,mape,0.056181175695637714
15,mape,0.056181175695637714
16,mape,0.0536861621937116
17,mape,0.0536861621937116
18,mape,0.05113217700739041
19,mape,0.049770678664190424
20,mape,0.049770678664190424
21,mape,0.049770678664190424
22,mape,0.049770678664190424
23,mape,0.049770678664190424
24,mape,0.047062243922348965
25,mape,0.047062243922348965
26,mape,0.04657406951624494
27,mape,0.04657406951624494
28,mape,0.04657406951624494
29,mape,0.045815463169863575
30,mape,0.045735390959288226
31,mape,0.0454212472234162
32,mape,0.04464524009463992
33,mape,0.04400632441599543
34,mape,0.04320944339353494
35,mape,0.04320944339353494
36,mape,0.04320944339353494
37,mape,0.04320944339353494
38,mape,0.04196391824525871
39,mape,0.04196391824525871
40,mape,0.04196391824525871
41,mape,0.04196391824525871
42,mape,0.04196391824525871
43,mape,0.04196391824525871
44,mape,0.04189863782358916
45,mape,0.04189863782358916
46,mape,0.04182110805018668
47,mape,0.04182110805018668
48,mape,0.04182110805018668
49,mape,0.040106376573550435
50,mape,0.040106376573550435
51,mape,0.03972741595103681
52,mape,0.03972741595103681
53,mape,0.03972741595103681
54,mape,0.03972741595103681
55,mape,0.03860498676921183
56,mape,0.03860498676921183
57,mape,0.03779821711393538
58,mape,0.03779821711393538
59,mape,0.037731506566553094
60,mape,0.037731506566553094
61,mape,0.037731506566553094
62,mape,0.037731506566553094
63,mape,0.037731506566553094
64,mape,0.03733934562030159
65,mape,0.03733934562030159
66,mape,0.03733934562030159
67,mape,0.0362491417031757
68,mape,0.0362491417031757
69,mape,0.036202251057451666
70,mape,0.036202251057451666
71,mape,0.036202251057451666
72,mape,0.036202251057451666
73,mape,0.03558304170461786
74,mape,0.03558304170461786
75,mape,0.03558304170461786
76,mape,0.03550269788264084
77,mape,0.03550269788264084
78,mape,0.03550269788264084
79,mape,0.03550269788264084
80,mape,0.02792481673519212
81,mape,0.02792481673519212
82,mape,0.02792481673519212
83,mape,0.02792481673519212
84,mape,0.02792481673519212
85,mape,0.02792481673519212
86,mape,0.02792481673519212
87,mape,0.02792481673519212
88,mape,0.027622863731251283
89,mape,0.027622863731251283
90,mape,0.027622863731251283
91,mape,0.027622863731251283
92,mape,0.027364720385770026
93,mape,0.027364720385770026
94,mape,0.027364720385770026
95,mape,0.027364720385770026
96,mape,0.027364720385770026
97,mape,0.027364720385770026
98,mape,0.027364720385770026
99,mape,0.026893908496273017
100,mape,0.026893908496273017
101,mape,0.026893908496273017
102,mape,0.026893908496273017
103,mape,0.026893908496273017
104,mape,0.026893908496273017
105,mape,0.026893908496273017
106,mape,0.02658865819102271
107,mape,0.02658865819102271
108,mape,0.02658865819102271
109,mape,0.02658865819102271
110,mape,0.02658865819102271
111,mape,0.026437142112631182
