iteration,metric,value
1,mape,0.03454627425543047
2,mape,0.03454627425543047
3,mape,0.03454627425543047
4,mape,0.03454627425543047
5,mape,0.03454627425543047
6,mape,0.03454627425543047
7,mape,0.03454627425543047
8,mape,0.03454627425543047
9,mape,0.03454627425543047
10,mape,0.03454627425543047
11,mape,0.03454627425543047
12,mape,0.03454627425543047
13,mape,0.03454627425543047
14,mape,0.03454627425543047
15,mape,0.03454627425543047
16,mape,0.03454627425543047
17,mape,0.03454627425543047
18,mape,0.03454627425543047
19,mape,0.03454627425543047
20,mape,0.03454627425543047
21,mape,0.03454627425543047
22,mape,0.03454627425543047
23,mape,0.03454627425543047
24,mape,0.03454627425543047
25,mape,0.03454627425543047
26,mape,0.03454627425543047
27,mape,0.03454627425543047
28,mape,0.03454627425543047
29,mape,0.034521367807059916
30,mape,0.034521367807059916
31,mape,0.034521367807059916
32,mape,0.034521367807059916
33,mape,0.034521367807059916
34,mape,0.034521367807059916
35,mape,0.034521367807059916
36,mape,0.034521367807059916
37,mape,0.034521367807059916
38,mape,0.034521367807059916
39,mape,0.034521367807059916
40,mape,0.034521367807059916
41,mape,0.034521367807059916
42,mape,0.034521367807059916
43,mape,0.034521367807059916
44,mape,0.034521367807059916
45,mape,0.034521367807059916
46,mape,0.034521367807059916
47,mape,0.034521367807059916
48,mape,0.034521367807059916
49,mape,0.034521367807059916
50,mape,0.034521367807059916
51,mape,0.034521367807059916
52,mape,0.034521367807059916
53,mape,0.034521367807059916
54,mape,0.034521367807059916
55,mape,0.034521367807059916
56,mape,0.034521367807059916
57,mape,0.034521367807059916
58,mape,0.034521367807059916
59,mape,0.034521367807059916
60,mape,0.034521367807059916
61,mape,0.034521367807059916
62,mape,0.034521367807059916
63,mape,0.034521367807059916
64,mape,0.034521367807059916
65,mape,0.034521367807059916
66,mape,0.034521367807059916
67,mape,0.034521367807059916
68,mape,0.034521367807059916
69,mape,0.03451188830985815
70,mape,0.03451188830985815
71,mape,0.03451188830985815
72,mape,0.03451188830985815
73,mape,0.03451188830985815
74,mape,0.03451188830985815
75,mape,0.03451188830985815
76,mape,0.03451188830985815
77,mape,0.03451188830985815
78,mape,0.03451188830985815
79,mape,0.03451188830985815
80,mape,0.03451188830985815
81,mape,0.03451188830985815
82,mape,0.03451188830985815
83,mape,0.03451188830985815
84,mape,0.03451188830985815
85,mape,0.03451188830985815
86,mape,0.03451188830985815
87,mape,0.03451188830985815
88,mape,0.03451188830985815
89,mape,0.03451188830985815
90,mape,0.03451188830985815
91,mape,0.03451188830985815
92,mape,0.03451188830985815
93,mape,0.03451188830985815
94,mape,0.03451188830985815
95,mape,0.03451188830985815
96,mape,0.03451188830985815
97,mape,0.03451188830985815
98,mape,0.03451188830985815
99,mape,0.03451188830985815
100,mape,0.03451188830985815
101,mape,0.03451188830985815
102,mape,0.03451188830985815
103,mape,0.03451188830985815
104,mape,0.03451188830985815
105,mape,0.03451188830985815
106,mape,0.03451188830985815
107,mape,0.03451188830985815
108,mape,0.03451188830985815
109,mape,0.03451188830985815
110,mape,0.03451188830985815
111,mape,0.03451188830985815
